ID,GEO_REFERENCIA,DATA_NASCIMENTO,PROFISSAO,GENERO,ESTADO_CIVIL,VALOR_01,VALOR_02,VALOR_03,VALOR_04,PERFIL
3823,838,7/11/94,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),485.71,0.00,0.00,0.00,A
3824,53,4/17/91,ENGENHEIRO,M,SOLTEIRO(A),1542.86,8571.43,2857.14,0.00,A
3825,305,3/27/84,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2037.14,0.00,0.00,1142.86,B
3826,640,3/22/85,PROFESSOR DE ENSINO SUPERIOR,M,SOLTEIRO(A),1714.29,0.00,0.00,0.00,A
3827,750,10/5/89,ESTUDANTE,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,857.14,0.00,0.00,B
3828,650,5/19/81,ODONTÓLOGO E DENTISTA,M,SOLTEIRO(A),2857.14,0.00,0.00,1428.57,B
3829,54,6/24/83,MÉDICO,M,SOLTEIRO(A),4285.71,14076.32,0.00,2586.19,A
3830,881,11/28/91,SERVIDOR PÚBLICO MUNICIPAL,F,SOLTEIRO(A),800.00,0.00,0.00,0.00,A
3831,830,7/7/93,ADMINISTRADOR,F,SOLTEIRO(A),614.29,0.00,0.00,2285.71,A
3832,60,10/25/80,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1714.29,0.00,0.00,0.00,A
3833,288,4/11/84,TÉCNICO DE ELETRICIDADE,M,SOLTEIRO(A),2000.00,0.00,0.00,0.00,A
3834,805,1/19/76,ESTUDANTE,F,SOLTEIRO(A),342.86,0.00,0.00,0.00,A
3835,170,11/5/80,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,0.00,0.00,0.00,A
3836,12,9/1/84,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),2571.43,0.00,0.00,0.00,A
3837,50,11/2/92,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1200.00,0.00,0.00,0.00,A
3838,207,5/17/80,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),611.43,14266.85,0.00,0.00,B
3839,860,3/30/82,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,0.00,0.00,0.00,C
3840,224,11/9/84,SERVIDOR PÚBLICO FEDERAL,F,SOLTEIRO(A),3714.29,0.00,0.00,0.00,A
3841,650,1/6/73,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),7142.86,15428.57,0.00,0.00,A
3842,122,4/29/85,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2571.43,0.00,0.00,0.00,A
3843,591,3/15/85,MILITAR EM GERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3085.71,0.00,0.00,11428.57,A
3844,46,7/9/59,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATURALIZADO(A),714.29,0.00,0.00,0.00,A
3845,130,4/28/82,ANALISTA DE SISTEMAS,F,SOLTEIRO(A),400.00,0.00,0.00,0.00,D
3846,11,8/31/87,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),4000.00,24285.71,0.00,14285.71,B
3847,255,9/20/89,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),400.00,0.00,0.00,0.00,A
3848,394,1/27/87,SERVIDOR PÚBLICO MUNICIPAL,M,SOLTEIRO(A),683.01,0.00,0.00,0.00,A
3849,883,9/1/81,ADVOGADO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1714.29,0.00,0.00,0.00,A
3850,803,1/6/77,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2228.57,3428.57,0.00,0.00,D
3851,510,5/29/58,CONTADOR,M,UNIAO ESTAVEL,5142.86,40867.32,0.00,10.86,B
3852,506,10/5/87,PROFESSOR DE ENSINO SUPERIOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,0.00,0.00,0.00,A
3853,486,7/28/85,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2000.00,0.00,0.00,0.00,C
3854,490,1/21/83,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,0.00,0.00,29285.71,A
3855,982,12/6/86,MÉDICO,F,SOLTEIRO(A),942.86,571.43,0.00,1285.71,D
3856,63,3/7/91,ADMINISTRADOR,M,UNIAO ESTAVEL,857.14,0.00,0.00,0.00,A
3857,303,1/30/81,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3428.57,5714.29,5142.86,571.43,B
3858,730,8/22/54,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,0.00,0.00,0.00,A
3859,44,10/6/68,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,UNIAO ESTAVEL,428.57,0.00,0.00,0.00,A
3860,374,7/25/94,ESTUDANTE,M,SOLTEIRO(A),214.29,0.00,0.00,0.00,B
3861,301,4/4/94,ANALISTA DE SISTEMAS,F,SOLTEIRO(A),600.00,0.00,0.00,0.00,B
3862,640,1/26/91,SERVIDOR PÚBLICO MUNICIPAL,M,SOLTEIRO(A),861.43,1828.57,0.00,0.00,A
3863,132,9/28/84,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2395.43,0.00,0.00,0.00,A
3864,53,2/21/76,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4571.43,0.00,2652.91,426.52,A
3865,880,4/16/72,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),2015.33,0.00,0.00,1428.57,A
3866,351,4/26/85,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,0.00,0.00,0.00,A
3867,45,8/5/71,ADMINISTRADOR,M,SOLTEIRO(A),0.00,0.00,0.00,0.00,C
3868,43,12/10/87,MÉDICO,M,SOLTEIRO(A),2142.86,0.00,0.00,0.00,C
3869,140,1/21/79,ESTUDANTE,F,SOLTEIRO(A),571.43,24285.71,0.00,4285.71,A
3870,740,3/14/71,ADMINISTRADOR,M,SOLTEIRO(A),428.57,0.00,98348.57,122.85,B
3871,35,10/25/84,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1000.00,0.00,0.00,0.00,B
3872,131,9/24/77,PILOTO DE AERONAVES,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,300679.46,0.00,13947.77,D
3873,956,1/19/78,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),428.57,0.00,0.00,0.00,A
3874,320,1/22/88,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),421.22,0.00,0.00,0.00,A
3875,815,7/10/72,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5571.43,0.00,0.00,0.00,A
3876,307,12/11/77,SERVIDOR PÚBLICO ESTADUAL,F,SOLTEIRO(A),514.29,0.00,0.00,0.00,A
3877,129,3/29/65,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,85714.29,0.00,0.00,C
3878,707,1/27/75,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),2428.57,0.00,8571.43,0.00,A
3879,570,7/9/79,ADMINISTRADOR,M,SOLTEIRO(A),1428.57,14285.71,0.00,57142.86,A
3880,881,3/2/84,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1057.14,10420.45,0.00,163.38,A
3881,288,10/12/79,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1000.00,0.00,0.00,0.00,A
3882,356,11/7/82,AUTÔNOMO,M,SOLTEIRO(A),342.86,0.00,0.00,0.00,A
3883,230,3/14/84,EMPRESÁRIO,M,SOLTEIRO(A),857.14,71.43,51.43,42.86,A
3884,311,10/28/78,ENFERMEIRO E NUTRICIONISTA,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1885.71,0.00,0.00,0.00,A
3885,724,9/13/74,ESTUDANTE,M,SOLTEIRO(A),214.29,0.00,0.00,0.00,D
3886,65,5/9/80,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),6285.71,4857.14,0.00,0.00,B
3887,957,4/8/79,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),2285.71,2857.14,0.00,0.00,B
3888,48,9/20/96,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),404.86,0.00,0.00,0.00,A
3889,71,6/10/85,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,0.00,0.00,0.00,A
3890,877,6/8/79,JORNALISTA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,80193.42,0.00,2857.15,B
3891,12,11/25/85,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),2857.14,0.00,0.00,14285.71,A
3892,67,9/27/85,ADMINISTRADOR,M,SOLTEIRO(A),600.00,0.00,0.00,8571.43,B
3893,312,10/2/90,SERVIDOR PÚBLICO FEDERAL,F,SOLTEIRO(A),1428.57,0.00,0.00,0.00,A
3894,41,3/25/85,FARMACÊUTICO,F,SOLTEIRO(A),2000.00,0.00,0.00,285.71,A
3895,302,3/20/93,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),314.29,0.00,0.00,142.86,A
3896,44,6/7/88,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),676.19,514.29,514.29,0.00,A
3897,217,10/1/58,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),F,CASADO(A) COM BRASILEIRO(A) NATO(A),615.43,15930.47,0.00,12866.35,B
3898,205,3/26/85,ESTUDANTE,M,SOLTEIRO(A),571.43,2877.34,5714.29,2857.14,B
3899,130,4/10/90,ESTUDANTE,F,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
3900,28,11/17/89,AUTÔNOMO,F,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
3901,883,12/18/56,EMPRESÁRIO,M,UNIAO ESTAVEL,5714.29,28571.43,47142.86,85714.29,B
3902,135,10/5/84,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,57142.86,0.00,5714.29,A
3903,45,1/24/51,PSICÓLOGO,F,SOLTEIRO(A),2000.00,0.00,85714.29,0.00,C
3904,382,5/11/60,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,SOLTEIRO(A),225.14,0.00,285.71,0.00,B
3905,130,1/8/89,ELETRICISTA E ASSEMELHADOS,F,SOLTEIRO(A),1428.57,1428.57,285.71,28571.43,A
3906,50,12/5/72,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),6142.86,200000.00,57142.86,1428.57,B
3907,890,3/30/88,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,0.00,0.00,A
3908,812,3/6/73,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,0.00,10890.86,56.71,C
3909,121,6/17/87,PROPRIETÁRIO DE IMÓVEL (RECEBENDO REND DE ALUGUEL),M,CASADO(A) COM BRASILEIRO(A) NATO(A),1228.57,14285.71,0.00,14285.71,A
3910,807,5/28/84,MÉDICO,M,SOLTEIRO(A),7142.86,57382.70,28571.43,71428.57,B
3911,275,1/31/79,SERVIDOR PÚBLICO MUNICIPAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,857.14,0.00,0.00,A
3912,30,2/9/73,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),7142.86,171428.57,0.00,0.00,A
3913,207,6/11/88,ESTUDANTE,M,CASADO(A) COM BRASILEIRO(A) NATO(A),571.43,0.00,0.00,0.00,D
3914,939,9/2/81,ADMINISTRADOR,M,SOLTEIRO(A),1514.29,0.00,0.00,0.00,A
3915,181,3/20/91,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),857.14,4250.99,0.00,16.47,A
3916,880,8/19/67,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),0.00,314285.71,85714.29,331.19,B
3917,607,10/17/91,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1614.29,0.00,0.00,2928.57,B
3918,49,9/7/75,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2142.86,0.00,0.00,0.00,A
3919,65,8/15/74,ADVOGADO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,0.00,0.00,A
3920,66,10/1/82,CABELEIREIRO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),428.57,0.00,0.00,14.29,A
3921,122,5/14/81,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,2857.14,0.00,8571.43,A
3922,12,3/15/85,FARMACÊUTICO,M,SOLTEIRO(A),1000.00,0.00,0.00,0.00,B
3923,584,8/7/90,ADMINISTRADOR,M,SOLTEIRO(A),1428.57,0.00,0.00,0.00,B
3924,134,4/18/90,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),800.00,0.00,0.00,0.00,A
3925,835,1/16/87,MOTORISTA DE VEICULOS DE TRANSPORTE DE CARGA,M,SOLTEIRO(A),386.86,0.00,0.00,0.00,A
3926,48,3/1/90,PROPRIETARIO DE MICROEMPRESAS,M,SOLTEIRO(A),428.57,371.43,257.14,137.14,A
3927,28,1/4/83,CONTADOR,F,SOLTEIRO(A),1057.14,0.00,0.00,0.00,A
3928,255,4/14/90,ESTUDANTE,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
3929,50,11/8/83,SERVIDOR PÚBLICO MUNICIPAL,M,SOLTEIRO(A),1771.43,12857.14,0.00,15714.29,A
3930,706,9/20/90,ESTUDANTE,M,SOLTEIRO(A),1142.86,0.00,0.00,0.00,A
3931,21,10/23/95,ESTUDANTE,M,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
3932,67,5/28/77,MOTORISTA DE VEÍCULOS DE TRANSPORTE DE PASSAGEIROS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),714.29,0.00,0.00,8571.43,A
3933,40,1/13/90,ENGENHEIRO,M,SOLTEIRO(A),1428.57,0.00,0.00,0.00,A
3934,291,1/10/93,TÉCNICO DE ELETRICIDADE,M,SOLTEIRO(A),857.14,2434.15,0.00,8624.44,A
3935,70,8/28/60,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,1428.57,0.00,285.71,A
3936,256,6/13/80,PROFESSOR DE ENSINO SUPERIOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,47767.18,0.00,5714.29,A
3937,227,3/6/91,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1361.86,14554.76,0.00,2857.14,A
3938,261,7/7/90,ESTUDANTE,M,SOLTEIRO(A),342.86,257.14,171.43,0.00,A
3939,125,11/22/87,AUTÔNOMO,M,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
3940,60,10/31/95,ESTUDANTE,F,SOLTEIRO(A),342.86,0.00,0.00,0.00,A
3941,290,4/29/87,ENGENHEIRO,M,SOLTEIRO(A),3428.57,0.00,10857.14,1142.86,A
3942,881,10/9/81,EMPRESÁRIO,M,UNIAO ESTAVEL,571.43,3428.57,0.00,0.00,A
3943,131,6/22/82,SERVIDOR PÚBLICO ESTADUAL,F,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,65714.29,0.00,1057.14,A
3944,64,3/24/86,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1342.86,2712.71,0.00,0.00,A
3945,800,5/11/79,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,285714.29,7142.86,4285.71,B
3946,50,12/28/86,ADMINISTRADOR,M,SOLTEIRO(A),3142.86,71428.57,0.00,42857.14,A
3947,122,6/12/84,SERVIDOR PÚBLICO MUNICIPAL,M,SOLTEIRO(A),371.43,0.00,0.00,0.00,A
3948,53,3/31/79,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),2000.00,0.00,0.00,0.00,A
3949,134,3/3/88,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1090.86,0.00,0.00,0.00,A
3950,719,3/12/77,CONTADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2142.86,0.00,0.00,0.00,C
3951,45,12/13/81,ENGENHEIRO,M,SOLTEIRO(A),2857.14,0.00,0.00,0.00,B
3952,330,10/21/53,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),6433.39,20857.14,0.00,4073.79,A
3953,53,11/27/73,ADMINISTRADOR,M,SOLTEIRO(A),1714.29,0.00,0.00,0.00,A
3954,239,11/5/81,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1371.43,0.00,0.00,142.86,A
3955,315,1/10/81,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),885.71,0.00,0.00,0.00,B
3956,57,8/25/87,ADMINISTRADOR,M,SOLTEIRO(A),1428.57,6822.77,0.00,4285.71,A
3957,596,12/23/85,ENGENHEIRO,M,SOLTEIRO(A),3428.57,0.00,0.00,0.00,C
3958,42,4/8/70,SERVIDOR PÚBLICO ESTADUAL,F,CASADO(A) COM BRASILEIRO(A) NATO(A),2000.00,0.00,0.00,0.00,D
3959,283,12/1/83,MECÂNICO DE MANUT DE VEÍCULOS AUTOS E MÁQUINAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1857.14,0.00,0.00,0.00,A
3960,140,6/7/79,PILOTO DE AERONAVES,M,SOLTEIRO(A),365.75,0.00,0.00,0.00,B
3961,53,5/13/69,PROFESSOR DE ENSINO SUPERIOR,M,DIVORCIADO(A),800.00,71559.82,0.00,14287.04,A
3962,96,11/4/78,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),1285.71,17714.29,5714.29,571.43,A
3963,120,7/28/77,EMPRESÁRIO,M,SOLTEIRO(A),1165.71,0.00,0.00,0.00,A
3964,49,1/31/93,ESTUDANTE,F,SOLTEIRO(A),657.14,12887.79,285.71,3.05,B
3965,48,11/20/87,AUTÔNOMO,F,VIUVO(A),857.14,10571.77,0.00,19.11,A
3966,133,6/4/92,ENGENHEIRO,M,SOLTEIRO(A),1142.86,11428.57,0.00,1142.86,A
3967,967,8/17/63,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3142.86,34285.71,0.00,6857.14,A
3968,35,8/13/92,ESTUDANTE,M,SOLTEIRO(A),228.57,0.00,0.00,0.00,A
3969,30,11/14/79,EMPRESÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,0.00,0.00,0.00,A
3970,668,2/19/77,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,SOLTEIRO(A),514.29,0.00,0.00,57.14,A
3971,53,2/12/78,ADMINISTRADOR,F,DIVORCIADO(A),1428.57,0.00,0.00,28.57,A
3972,212,12/30/63,MILITAR EM GERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4000.00,0.00,0.00,72857.14,D
3973,28,9/12/88,BANCARIO E ECONOMIÁRIO,F,SOLTEIRO(A),514.29,0.00,0.00,0.00,A
3974,42,2/9/87,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),1571.43,2714.29,0.00,12285.71,A
3975,649,5/12/94,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
3976,242,12/23/77,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3142.86,1070.10,920.86,976.20,A
3977,880,2/16/65,SERVIDOR PÚBLICO MUNICIPAL,F,UNIAO ESTAVEL,2200.00,3044.10,0.00,571.43,A
3978,134,1/18/84,ADMINISTRADOR,M,UNIAO ESTAVEL,2857.14,0.00,0.00,0.00,A
3979,46,9/21/79,PILOTO DE AERONAVES,F,DIVORCIADO(A),1714.29,0.00,0.00,4285.71,A
3980,30,5/24/82,ANALISTA DE SISTEMAS,M,UNIAO ESTAVEL,1428.57,0.00,0.00,0.00,B
3981,227,2/19/52,EMPRESÁRIO,M,UNIAO ESTAVEL,4285.71,34285.71,0.00,100000.00,A
3982,202,12/13/63,SERVIDOR PÚBLICO FEDERAL,M,DIVORCIADO(A),6000.00,228571.43,0.00,571.43,B
3983,360,8/7/91,MILITAR EM GERAL,M,SOLTEIRO(A),714.29,0.00,0.00,0.00,A
3984,829,3/22/85,ADMINISTRADOR,M,SOLTEIRO(A),1285.71,0.00,0.00,0.00,A
3985,68,8/18/88,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),571.43,0.00,0.00,0.00,A
3986,33,2/22/96,ESTUDANTE,M,SOLTEIRO(A),200.00,0.00,0.00,0.00,A
3987,72,9/12/83,ADMINISTRADOR,F,SOLTEIRO(A),1428.57,0.00,0.00,0.00,A
3988,859,2/16/66,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1857.14,36762.09,0.00,8571.43,A
3989,45,5/24/84,ADVOGADO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),5142.86,27798.40,0.00,28571.43,A
3990,304,10/4/81,ENGENHEIRO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,14285.71,0.00,14285.71,A
3991,242,5/3/75,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
3992,42,9/22/87,ADMINISTRADOR,F,SOLTEIRO(A),1142.86,0.00,0.00,14285.71,A
3993,220,10/19/83,ECONOMISTA,M,SOLTEIRO(A),5714.29,0.00,2857.14,0.00,B
3994,122,8/15/85,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),571.43,0.00,0.00,0.00,A
3995,70,2/23/81,ADVOGADO,M,SOLTEIRO(A),3428.57,14285.71,14285.71,57142.86,B
3996,939,3/9/71,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,2857.14,0.00,0.00,A
3997,828,5/4/88,AUTÔNOMO,M,SOLTEIRO(A),571.43,7932.00,0.00,7163.08,D
3998,250,5/23/96,ESTUDANTE,M,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
3999,144,5/22/91,DECORADOR,F,SOLTEIRO(A),857.14,0.00,0.00,0.00,A
4000,31,6/24/59,CAPITALISTA,M,DIVORCIADO(A),2857.14,14375.94,65714.29,45714.29,A
4001,66,5/27/92,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),548.00,0.00,0.00,0.00,A
4002,284,12/20/91,ENGENHEIRO,M,SOLTEIRO(A),2097.14,0.00,0.00,17142.86,A
4003,303,7/2/64,ADMINISTRADOR,F,DESQUITADO(A),5714.29,0.00,0.00,0.00,A
4004,135,9/26/86,EMPRESÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),571.43,3428.57,0.00,114.29,A
4005,660,7/7/96,ESTUDANTE,M,SOLTEIRO(A),251.43,0.00,0.00,0.00,A
4006,60,10/10/56,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,17142.86,0.00,0.00,B
4007,82,1/7/87,ESTUDANTE,F,SOLTEIRO(A),402.29,0.00,0.00,0.00,A
4008,716,12/5/58,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,UNIAO ESTAVEL,1800.43,0.00,0.00,0.00,A
4009,35,3/20/82,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3857.14,120000.00,0.00,120000.00,A
4010,207,11/13/92,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),305.60,0.00,0.00,28.57,B
4011,326,7/17/90,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,SOLTEIRO(A),628.57,1085.71,0.00,0.00,A
4012,770,7/18/86,BANCARIO E ECONOMIÁRIO,M,SOLTEIRO(A),1142.86,8571.43,0.00,285.71,C
4013,690,8/1/78,ANALISTA DE SISTEMAS,F,SOLTEIRO(A),1823.62,0.00,0.00,0.00,A
4014,22,9/18/80,PSICÓLOGO,M,DIVORCIADO(A),2857.14,0.00,0.00,0.00,A
4015,680,8/24/84,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),3540.45,15428.57,0.00,0.00,A
4016,222,6/3/72,JORNALISTA,M,UNIAO ESTAVEL,1028.57,0.00,0.00,0.00,A
4017,754,11/6/80,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),734.68,7330.12,0.00,604.88,A
4018,596,1/24/87,ESTUDANTE,M,SOLTEIRO(A),214.29,0.00,0.00,0.00,A
4019,134,11/9/81,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1571.43,0.00,0.00,0.00,A
4020,368,11/30/85,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),857.14,542.86,314.29,0.00,A
4021,132,11/29/94,ENGENHEIRO,M,SOLTEIRO(A),485.71,0.00,0.00,0.00,A
4022,719,10/25/73,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4168.53,0.00,0.00,0.00,A
4023,110,5/17/92,CONTADOR,F,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
4024,400,10/2/89,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,UNIAO ESTAVEL,428.57,0.00,0.00,0.00,A
4025,20,3/2/74,ELETRICISTA E ASSEMELHADOS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),714.29,0.00,0.00,0.00,C
4026,64,9/12/87,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1000.00,0.00,0.00,0.00,A
4027,532,5/6/78,ANALISTA DE SISTEMAS,F,DESQUITADO(A),2285.71,0.00,1714.29,108.26,C
4028,175,6/9/69,ENGENHEIRO,M,UNIAO ESTAVEL,1142.86,0.00,0.00,0.00,A
4029,227,10/12/69,ENGENHEIRO,M,SOLTEIRO(A),4610.02,120068.26,0.00,5.14,D
4030,49,2/11/93,ESTUDANTE,F,SOLTEIRO(A),1142.86,0.00,0.00,0.00,A
4031,213,6/1/69,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,0.00,71.43,A
4032,290,4/2/87,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,2285.71,571.43,4285.71,C
4033,690,2/13/88,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),2000.00,9571.43,0.00,0.00,B
4034,180,12/23/79,ADMINISTRADOR,F,SOLTEIRO(A),857.14,0.00,0.00,0.00,C
4035,84,8/23/97,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,SOLTEIRO(A),283.00,0.00,0.00,0.00,A
4036,308,12/31/79,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,14260.38,0.00,5642.28,A
4037,279,1/18/95,ESTUDANTE,M,SOLTEIRO(A),342.86,0.00,0.00,0.00,B
